country,region,year,ypp,school,avgage,exper,hum_cap,lf2,pop,sscap,kpw,lfpr
ecuador,Latin America,1980,3238,4.50137,32.85212,22.35075,3.831709315089624,2263,7593,16547.67352741939,13878.618992443946,0.2980376662715659
ecuador,Latin America,1990,2755,7.57477,32.95609,19.38132,4.920853543949033,3303,10547,17625.889333877945,15012.886803089841,0.31316962169337254
ecuador,Latin America,2000,2007.13,8.51089,33.78444,19.27354,5.305542346911184,4900,12920,17170.51446192989,12751.703911066794,0.37925696594427244
guyana,Latin America,1946,1563.172,3.16037,32.55107,23.39069,3.314616729798582,145,371,5810.107471710925,5810.107471710925,0.3908355795148248
guyana,Latin America,1960,1596,3.82985,32.97108,23.14122,3.610441268802386,171,560,10440.806302998359,9775.626980648038,0.3053571428571429
guyana,Latin America,1970,1816,4.18603,31.95344,21.7674,3.671506249230486,192,696,13712.146316612798,13225.268019026307,0.27586206896551724
guyana,Latin America,1980,1927,7.59234,31.53153,17.93919,4.766184072782106,195,792,16476.194597202833,16183.541158898548,0.24621212121212122
guyana,Latin America,1990,1094,8.06526,31.10064,17.03538,4.8770766830008085,287.28,798,52674.20847402385,13385.28086952713,0.36
guyana,Latin America,2000,2398.933,7.83696,34.29947,20.46251,5.17234932397187,253.8,697,15310.47779826765,18774.39245637314,0.3641319942611191
paraguay,Latin America,1939,1422.955,0.2011,31.65018,25.44908,2.3009403794389396,295.576,971,6332.251604247463,6332.251604247463,0.3044037075180227
paraguay,Latin America,1950,1253,1.10663,29.80984,22.7032,2.4875358450073675,424,1330,5319.387516293615,5317.279048876702,0.318796992481203
paraguay,Latin America,1961,1208,2.49185,30.34978,21.85793,2.948914097373243,617,1821,4879.868047391081,4860.778325458988,0.33882482152663373
paraguay,Latin America,1972,1471,3.56538,30.75878,21.1934,3.3616166362344995,729,2359,5629.8791085392195,5876.205501940386,0.3090292496820687
paraguay,Latin America,1980,2534,4.41587,31.56977,21.15391,3.713144159299637,1032,2982,8448.225222773466,8600.302812839911,0.3460764587525151
paraguay,Latin America,1990,2128,5.7229,31.28882,19.56592,4.098200602760861,1839.11,4277,13514.096466027526,10418.336030161421,0.43
paraguay,Latin America,2000,3065.686,6.03292,33.88128,21.84837,4.431211398227541,2055,5586,13796.662766225212,14760.395421692832,0.3678839957035446
peru,Latin America,1908,979.8196,0.41935,26.9108,20.49145,2.1740465486666674,1596.52,4000,1912.766305894031,1912.766305894031,0.39913
peru,Latin America,1919,1364.936,0.7704,26.8774,20.107,2.2603631811561327,1796.084,4500,2680.1291359274214,2675.662135669862,0.3991297777777778
peru,Latin America,1930,1467.461,0.90351,27.4675,20.564,2.3232640151517208,2195.214,5500,3387.0198104837714,3212.19578814139,0.3991298181818182
peru,Latin America,1940,1887.92,0.23976,28.32582,22.08606,2.1900651669853386,2477,6206,3856.3439690768314,3948.4334886431952,0.3991298743151789
peru,Latin America,1960,2019,1.22301,30.4451,23.2221,2.549484291270814,3129,9907,9927.052041932538,9296.0042118564,0.31583728676693246
peru,Latin America,1972,2784,3.34147,31.55358,22.21211,3.326404530155356,3718,13536,9924.533155088597,10992.804166658176,0.27467494089834515
peru,Latin America,1980,2875,5.11666,32.55212,21.43546,4.007641845962723,5037,16610,15871.629934325301,13417.572670465768,0.3032510535821794
peru,Latin America,1990,2188,7.75617,34.50474,20.74857,5.1607142992493795,7421.64,21512,20212.764506306143,14686.777407503061,0.345
peru,Latin America,2000,3244.403,9.09463,35.04504,19.95041,5.603363262203899,9700,27013,13662.930781286297,15550.140287370514,0.3590863658238626
uruguay,Latin America,1939,1858.341,2.50198,32.00642,23.50444,3.0404757503517104,671.3132,1743,7071.679633585964,7071.679633585964,0.3851481353987378
uruguay,Latin America,1949,2199.581,3.09097,34.88488,25.79391,3.405054686096114,789.5536,2050,7840.655707632491,7844.754254323067,0.38514809756097557
uruguay,Latin America,1961,3915,4.63281,35.99459,25.36179,4.075803886508764,1001,2599,11896.261213132917,11980.15543291157,0.38514813389765296
uruguay,Latin America,1975,4310,5.54302,37.25145,25.70844,4.489610725999421,1078,2780,16651.265950218632,15554.325572329823,0.3877697841726619
uruguay,Latin America,1980,5091,6.25744,39.11409,26.85665,4.896447783127362,1082,2908,17028.598675197656,18229.442585552177,0.37207702888583216
uruguay,Latin America,1990,4602,7.66239,39.2086,25.54621,5.54896819686459,1247.481,3094,21495.31332108085,18333.71556951429,0.40319360051712994
uruguay,Latin America,2000,6103.876,9.46398,41.90868,26.44471,6.417560108106423,1488,3334,18453.563832065018,19640.576599487362,0.44631073785242953
venezuel,Latin America,1936,2229.492,0.60137,27.46924,20.86787,2.245022851535282,1075.718,3364,6617.580148946014,6617.580148946014,0.31977348394768135
venezuel,Latin America,1941,2522.966,1.14095,27.53061,20.38966,2.3896776921298937,1241,3851,7434.450709403319,7438.582320202831,0.3222539600103869
venezuel,Latin America,1950,4799,1.44512,28.71776,21.27264,2.5341898495795636,1601,5035,19210.044092311055,18187.36334783372,0.317974180734856
venezuel,Latin America,1961,6387,2.04802,30.9986,22.95059,2.8342490025834683,2388,7524,34694.447183459924,32340.970193041467,0.31738437001594894
venezuel,Latin America,1971,7589,3.75866,30.65011,20.89146,3.429004548637411,2977,10721,31946.65167270107,35348.32152075232,0.27767932095886577
venezuel,Latin America,1980,7401,5.32407,31.48218,20.15811,3.9872947761888216,4549,15620,65442.607330365165,53558.45102799468,0.2912291933418694
venezuel,Latin America,1990,6055,6.53481,32.606,20.07119,4.497595856947131,7279,19325,48532.065271792104,41486.703197201496,0.3766623544631307
venezuela,Latin America,2000,3952.397,7.04114,36.16396,23.12282,5.0201961166384885,9890,23543,33715.96807853827,27992.325958980204,0.4200824024126067
australi,Western Europe,1861,1697.858,0.5421,29.1478,22.60569,2.302307083570549,456.3968,925,4405.623703821137,4405.623703821137,0.49340194594594594
australi,Western Europe,1871,1701.342,1.47179,30.25508,22.78329,2.615976368222345,623.8701,1357,4942.639754293368,4872.986997570768,0.4597421518054532
australi,Western Europe,1881,2309.553,2.49236,30.1132,21.62084,2.935814712678211,818.1902,1821,6216.817213872733,6365.48555550486,0.44930818231740804
australi,Western Europe,1891,1966.883,3.21768,31.35806,22.14038,3.2673556890950644,1411.378,3170,8904.876660027965,7783.259317218925,0.4452296529968454
australi,Western Europe,1901,1588.913,3.84537,31.77183,21.92646,3.5399053871686528,1653,3776,7593.032472284775,6986.338202128637,0.4377648305084746
australi,Western Europe,1911,4516.56,4.36661,32.69597,22.32936,3.778439145939011,1941,4454,7714.625974332749,9480.671791978393,0.4357880556802874
australi,Western Europe,1921,4138.89,4.72375,34.16121,23.43746,3.9937594286809466,2472,5436,14158.09396901028,11633.768398822725,0.45474613686534215
australi,Western Europe,1933,3982.898,5.06061,34.61983,23.55922,4.140336232006776,3000,6631,15018.768265772023,13683.806956786388,0.4524204494043131
australi,Western Europe,1947,6072.45,5.39941,36.30375,24.90434,4.375177104417683,3170,7285,15007.677934167581,16450.3306860616,0.4351407000686342
australi,Western Europe,1954,7049,5.41566,37.09105,25.67539,4.430245499429523,3901,8985,31024.7635821696,26030.191725528544,0.43416805787423485
australi,Western Europe,1961,7576,5.91523,37.63272,25.71749,4.662169976758164,4216,10510,42031.623387016094,36406.2723953681,0.4011417697431018
australi,Western Europe,1971,10886,7.12495,38.17933,25.05438,5.219522903914538,5239,12757,50768.9052343913,50844.10272913362,0.41067649133808887
australi,Western Europe,1981,12520,8.84027,37.8125,22.97223,5.8407429137030915,6325,14692,65352.58884290291,61847.11735483396,0.43050639803974955
australi,Western Europe,1991,14445,9.84846,38.91853,23.07007,6.26578575326986,7213,17045,72728.18718346597,72720.14329299815,0.42317395130536817
australia,Western Europe,2000,17438.66,10.65274,41.62576,24.973020000000002,6.820917543662711,9800,19164,65095.68277663398,67981.40302900385,0.5113754957211438
newzeala,Western Europe,1911,1882.75,3.81719,32.39013,22.57294,3.56864866884446,444,1058,6443.205209665093,6443.205209665093,0.41965973534971646
newzeala,Western Europe,1921,1757.278,4.08527,33.85796,23.77269,3.765053232763081,514,1272,6255.5864563043715,6254.033404089795,0.40408805031446543
newzeala,Western Europe,1926,1680.905,4.32232,34.32169,23.99936,3.8703463532465157,733,1408,4664.57676662175,4647.629470126726,0.5205965909090909
newzeala,Western Europe,1936,2001.061,4.76886,35.74937,24.98051,4.109790278182473,645,1574,7134.154782274091,7096.564102945496,0.40978398983481573
newzeala,Western Europe,1945,3021.251,5.34572,36.96627,25.62055,4.395784440649301,680,1702,8995.834968422418,9629.49485213753,0.399529964747356
newzeala,Western Europe,1951,6263,5.76814,36.91673,25.14859,4.5572574218026025,785,1936,11698.114415602555,13892.738528653992,0.40547520661157027
newzeala,Western Europe,1961,8066,6.47272,37.75785,25.28514,4.902876138697962,997,2414,33469.22603662085,28664.543546088804,0.4130074565037283
newzeala,Western Europe,1971,9726,7.91346,38.26849,24.35503,5.593565951642139,1111,2865,46895.093417022756,43475.91365588865,0.387783595113438
newzeala,Western Europe,1981,10362,9.65343,38.03872,22.38528,6.108822269369879,1322,3113,60738.23469413878,53022.113832947114,0.42467073562479923
newzeala,Western Europe,1991,11513,11.06308,38.85416,21.79109,6.649568730444451,1386,3363,70140.98112753459,66366.83749753173,0.41213202497769846
newzealand,Western Europe,2000,12908.87,11.72814,43.01233,25.28419,7.371181459984648,1900,3820,48224.60899020935,53707.767638653866,0.4973821989528796
bulgaria,Eastern Europe,1934,852.1197,4.01007,33.89421,23.88413,3.7432941030977087,3439,6349,3908.249929634072,3908.249929634072,0.5416601039533785
bulgaria,Eastern Europe,1946,698.4908,4.76056,34.24059,23.48003,4.011478994992266,4183,7030,2912.7720574593473,2915.3032199394856,0.5950213371266003
bulgaria,Eastern Europe,1956,1385.264,5.22789,36.30809,25.0802,4.311026315437413,4149,7576,3189.5771201578596,3889.3270497752255,0.547650475184794
bulgaria,Eastern Europe,1965,2506.234,5.69571,37.37495,25.67924,4.557585556149667,4135,8201,7470.994389854868,7518.754548304403,0.5042068040482868
bulgaria,Eastern Europe,1970,3107.08,5.87803,38.69654,26.81852,4.710217098189786,4252,8490,11957.874158593226,10557.899614718475,0.5008244994110719
bulgaria,Eastern Europe,1980,3926,7.60224,39.14564,25.5434,5.5151508223916395,4500,8862,18179.508819309816,16336.283600245672,0.5077860528097495
bulgaria,Eastern Europe,1990,6203,8.88138,40.47508,25.5937,6.100044095965861,4495.5,8991,40522.191549627445,36206.992058677264,0.5
bulgaria,Eastern Europe,2000,3801.175,9.73792,41.29723,25.55931,6.462847434408218,4220.085,7797,80393.83285617045,25843.228794733455,0.5412447095036552
czechosl,Eastern Europe,1921,467.7411,2.84806,33.96964,25.12157,3.2654350486734978,6432,13008,796.1614228114028,796.1614228114028,0.4944649446494465
czechosl,Eastern Europe,1930,655.8908,3.7492,34.77686,25.02765,3.6795630179213115,6199,13964,1349.797269507253,1312.5378214504603,0.4439272414780865
czechosl,Eastern Europe,1950,886.2941,4.64673,37.40419,26.75745,4.156365439692837,6037,12389,2689.6146884452073,2480.203529233337,0.4872871095326499
czechosl,Eastern Europe,1961,1712,5.32528,38.65325,27.32796,4.480864515410502,6166,13780,3777.0841205543193,4079.144691171122,0.4474600870827286
czechosl,Eastern Europe,1970,2520,6.21796,37.59229,25.37432,4.784320459086978,6973,14334,7590.290431477566,6887.436145115185,0.4864657457792661
czechosl,Eastern Europe,1980,3731,6.60812,37.98252,25.37441,4.976620270001932,7814,15262,13215.78147253931,12128.997039654809,0.5119905648014677
czechosl,Eastern Europe,1990,4095,7.88902,39.29569,25.40668,5.666502021859318,8039,15662,15436.725544894223,14513.23806598122,0.513280551653684
czechosl,Eastern Europe,2000,9355.152,9.81439,40.15221,24.33782,6.381926429646732,5800,10272,28903.27330078008,29177.749063396306,0.5646417445482866
hungary,Eastern Europe,1890,276.8255,2.08291,32.08666,24.00375,2.897849760276714,7637,17494,850.8653587894213,850.8653587894213,0.43654967417400253
hungary,Eastern Europe,1900,304.0844,2.73218,32.18359,23.45141,3.1329592337630436,8690,19253,905.6361863012839,905.6361863012849,0.4513582298862515
hungary,Eastern Europe,1910,380.5097,3.10825,31.98638,22.87813,3.262804168411439,8751,20887,1079.5201079307958,1129.5749703924412,0.41896873653468664
hungary,Eastern Europe,1920,845.9097,3.23863,31.73674,22.4981,3.298005856800032,3653,7950,4684.560470110124,3317.829483892384,0.45949685534591195
hungary,Eastern Europe,1930,1216.739,3.33864,33.6979,24.35926,3.4480160235778445,3829,8649,2863.9127050375273,3508.5724945314278,0.4427101399005665
hungary,Eastern Europe,1949,1300.929,3.89017,36.76217,26.872,3.841926755479448,4155,9250,2817.694084446107,3012.092377443758,0.4491891891891892
hungary,Eastern Europe,1960,2007.447,4.5921,38.52471,27.93261,4.188342202861272,4878,9984,5181.923098951673,4934.548476788479,0.4885817307692308
hungary,Eastern Europe,1970,3358,5.75579,38.97112,27.21532,4.67403161449762,4990,10337,7657.569309020281,7852.941271504357,0.4827319338299313
hungary,Eastern Europe,1980,4992,7.17805,38.86425,25.6862,5.294152978667049,5070,10710,17856.870967558738,15994.236060244966,0.4733893557422969
hungary,Eastern Europe,1990,5357,8.14462,39.4496,25.30498,5.7787708248016,5893,10553,15942.406902782046,15304.644403027163,0.5584194068037525
hungary,Eastern Europe,2000,8289.724,8.96243,41.53629,26.57387,6.212304983847117,5000,10138,36763.5755662877,33515.83208835344,0.49319392385085814
poland,Eastern Europe,1931,753.4133,1.8586,31.92786,24.06926,2.814965483831107,14790,28615,3789.945095700802,3789.945095700802,0.5168617857766905
poland,Eastern Europe,1950,1011.301,3.79347,33.77222,23.97875,3.642925253596554,12405,24824,4875.062184844222,4958.386899987865,0.4997180148243635
poland,Eastern Europe,1960,1759.489,3.96584,36.24025,26.27441,3.8526606980142324,13906,29561,5968.982912897331,6717.383040253663,0.47041710361625116
poland,Eastern Europe,1970,2941,4.69508,37.25616,26.56107,4.166736018743218,16903,32526,11424.160765239685,11087.966094220263,0.5196765664391564
poland,Eastern Europe,1980,4419,6.93721,37.56754,24.63033,5.0896140370713026,15301,35758,21161.64069439197,20892.124571444525,0.42790424520387044
poland,Eastern Europe,1990,3820,8.76439,39.17684,24.41245,5.948963483925954,15136,38119,24856.50032399315,22028.890599080907,0.39707232613657234
poland,Eastern Europe,2000,6206.982,9.74694,42.27826,26.53132,6.549272665196982,19900,38646,19435.656827772487,21833.69264341038,0.5149303938311857
romania,Eastern Europe,1930,279.0371,0.98664,32.48894,25.50229,2.5582335479862217,10400,14141,512.0197244483611,512.0197244483611,0.7354501096103528
romania,Eastern Europe,1956,361.2145,2.63038,34.10406,25.47369,3.1873249776358397,10445,17583,1433.9599627299954,1376.1350910021738,0.5940396974350225
romania,Eastern Europe,1966,605,3.31331,36.98096,27.66765,3.588315958133549,10360,19141,2048.2055205259626,2176.22891257714,0.5412465388433206
romania,Eastern Europe,1970,809,4.25225,36.83078,26.57853,3.9853335096700633,10500,20253,2873.494613850844,2961.091768115336,0.5184417123389128
romania,Eastern Europe,1980,1422,6.0043,38.58467,26.58038,4.756922854215219,11300,22201,6717.97263715253,6360.684041214059,0.5089860817080312
romania,Eastern Europe,1990,2043,7.66242,38.5879,24.92548,5.500395506908499,9649,23152,12275.39939634656,11913.157111547422,0.41676744989633724
romania,Eastern Europe,2000,4385.443,8.64737,40.33508,25.68771,6.011426050391407,10700,22411,9249.138456657945,12295.425983617666,0.4774441122662978
algeria,Northern Africa,1948,1190.835,0.62545,27.82496,21.19951,2.2673068104115606,3490,8682,6723.149077815149,6723.149077815149,0.4019811103432389
algeria,Northern Africa,1954,1427.7,0.87674,28.13579,21.25905,2.3477154350294493,3512,9433,8546.279532459961,8627.755258708243,0.372309975617513
algeria,Northern Africa,1966,1548,1.48239,28.74789,21.2655,2.546520200592389,2281,10784,18408.676466612083,17733.287004276182,0.21151706231454007
algeria,Northern Africa,1980,2758,3.27754,31.61082,22.33328,3.305355394838312,3687.1,18666,24070.492541853215,23589.02327945256,0.19753026893817635
algeria,Northern Africa,1990,2777,6.06023,34.63648,22.57625,4.503374479108964,5820.398,25003,25400.49286636776,26856.76457722234,0.232787985441747
algeria,Northern Africa,2000,3464.362,7.65295,35.92081,22.26786,5.259873620815253,9200,31194,27752.361914953795,27353.702201878878,0.2949285118933128
egypt,Northern Africa,1917,678.3789,0.10954,27.55955,21.45001,2.126296427754109,5816,12718,803.0090325043707,803.0090325043707,0.45730460764271114
egypt,Northern Africa,1927,678.3789,0.43575,27.95322,21.51747,2.2242155685590137,5845,14178,890.7163113618296,890.7163113618294,0.41225842855127665
egypt,Northern Africa,1937,678.3789,1.27985,29.27199,21.99213,2.513190345443491,6095,15921,950.7499456128725,953.9467843606549,0.38282771182714653
egypt,Northern Africa,1947,690.3975,1.96062,29.48259,21.52197,2.728696438213878,6455,18967,994.0990708330006,1033.774749673425,0.3403279379975747
egypt,Northern Africa,1960,809,2.52748,29.78384,21.25636,2.928788920886348,7561,25984,880.7966598797866,1010.5576214211418,0.29098676108374383
egypt,Northern Africa,1966,1015,2.7049,31.22577,22.52088,3.071625806234895,8283,30076,1112.0232655448156,1214.1716902137941,0.2754023141375183
egypt,Northern Africa,1975,1293,4.06967,30.98663,20.91695,3.56856302230417,9219,36289,1281.0402127776292,1414.4635037630092,0.25404392515638347
egypt,Northern Africa,1980,1645,4.79281,32.21469,21.42188,3.8776488365506188,10792,40875,2620.144879022372,2188.632760238444,0.2640244648318043
egypt,Northern Africa,1990,1912,6.63704,34.94009,22.30305,4.749992314285106,17300.58,52426,3093.778808417649,2750.0429213635302,0.33
egypt,Northern Africa,2000,2536.408,9.00205,38.30226,23.30022,5.938579717580384,23025.78,68360,3074.404564112963,3214.230822141335,0.33683118782913984
south africa,Sub-Saharan/Souther Africa,1946,1727.248,0.95246,29.08842,22.13596,2.411766339496332,5009,11416,5139.057760037854,5139.057760037854,0.43877014716187807
south africa,Sub-Saharan/Souther Africa,1951,1987,1.67225,30.00844,22.3362,2.665758413343795,4486,12672,9942.24658147323,8520.635419764189,0.3540088383838384
south africa,Sub-Saharan/Souther Africa,1960,2191,2.57265,31.61105,23.03839,3.0452987256142134,5722,16003,12548.726676593242,11329.509563473734,0.35755795788289696
south africa,Sub-Saharan/Souther Africa,1970,3254,4.00851,31.78077,21.77225,3.6065981956508066,7556,21794,14142.268864943006,14911.84725438284,0.34670092686060383
south africa,Sub-Saharan/Souther Africa,1980,3496,4.98846,31.14483,20.15637,3.8542598840120506,9997,28270,25025.051680513207,21787.367994867447,0.35362575168022636
south africa,Sub-Saharan/Souther Africa,1990,3248,5.23787,34.51183,23.27395,4.195078279769436,13112.58,37959,25734.328401739273,23812.763488786255,0.3454406069706789
south africa,Sub-Saharan/Souther Africa,2000,6310.088,7.64665,37.01731,23.37066,5.3592712231055435,17000,43421,14858.009652674871,20507.571717583476,0.39151562607954676
india,Asia,1901,487.3727,0.21996,26.71801,20.49805,2.1170188579966664,135521,283872,1436.6798308340244,1436.6798308340244,0.47740178672077555
india,Asia,1911,526.9846,0.31838,27.62829,21.30992,2.180653276437326,143764,303013,1562.2699804497709,1562.6933387136976,0.474448290997416
india,Asia,1921,532.3333,0.46773,27.42944,20.96171,2.209366449508171,140651,305693,1912.0280846888402,1776.3739869245037,0.460105399861953
india,Asia,1931,499.3074,0.60868,27.31361,20.70493,2.239765112774077,148817,338119,1828.3035203648017,1788.000157632129,0.4401320245239102
india,Asia,1951,608,0.9624,28.59556,21.63316,2.3921867361651654,139576,356879,2552.0184648195313,2533.4377489971102,0.3911017459699226
india,Asia,1961,751,1.55375,29.58573,22.03198,2.6090858214541623,188571,435512,1977.6356720242475,2250.0314234106236,0.4329869211410937
india,Asia,1971,808,2.79132,30.52975,21.73842,3.062703430651813,200235,548160,3386.603453011511,3202.765978580458,0.3652856830122592
india,Asia,1980,882,3.73211,31.23506,21.50294,3.458500107011171,302000,679000,3072.3340309262544,2993.4247243629907,0.44477172312223856
india,Asia,1990,1264,4.76287,32.78299,22.02012,3.9103426326822044,357451,849515,4375.878344858179,4418.6833343277285,0.42077067503222426
india,Asia,2000,1642.823,5.84174,35.44759,23.60585,4.48366144742015,450800,1014004,7390.229167199806,6781.65566470297,0.444574183139317
japan,NICs,1890,955.5453,1.10964,31.81548,24.70584,2.571183503230865,18320.95,39902,1909.829901818701,1909.829901818701,0.45914866422735706
japan,NICs,1903,1175.589,1.60037,32.7416,25.14123,2.7634613325738457,20250,44103,2877.1194459284393,2726.106790931176,0.4591524386096184
japan,NICs,1913,1316.184,2.39611,33.03297,24.63687,3.0517646589095087,22859,49518,3569.9420471066715,3362.715864638293,0.46163011430187
japan,NICs,1920,1697.998,3.29186,33.12494,23.83308,3.39816302890815,26965,55963,4467.643051806234,4339.999435207054,0.48183621321230097
japan,NICs,1930,1791.947,4.21812,33.34806,23.12994,3.775247713430824,29343,64450,8065.968735504699,6787.310120786393,0.4552831652443755
japan,NICs,1940,2405.181,5.25591,33.69324,22.43733,4.141636501715287,31783,71933,7040.971252748443,7796.7387888332705,0.4418417138170242
japan,NICs,1950,1430,6.14765,35.01459,22.86693,4.566737248854191,35627,83200,17701.62010859932,8620.198430660063,0.4282091346153846
japan,NICs,1960,2954,7.71201,35.71059,21.99858,5.2650308235802585,43661,93419,6931.557434121473,8889.971596858502,0.4673674520172556
japan,NICs,1970,7307,8.68938,38.01783,23.32846,5.816414461582277,52477,103720,21250.010263078457,21081.613146099917,0.505948708060162
japan,NICs,1980,10072,10.0132,39.54794,23.53473,6.386261229190365,58123,116800,52365.3420918945,45239.437297545795,0.49762842465753426
japan,NICs,1990,14331,10.71795,41.2976,24.57965,6.811429431699922,60588,123537,64852.08473406032,65034.45821120787,0.49044415843026784
japan,NICs,2000,18187.9,11.22648,41.26376,24.03728,6.992184323063705,68300,126550,88315.17207330214,83329.76784795967,0.5397076254444884
philippines,Asia,1939,859.5208,0.68473,28.58022,21.89549,2.3163493724589648,6108,16002,3586.2314911882722,3586.2314911882722,0.3817022872140982
philippines,Asia,1948,742.3917,2.50279,29.97818,21.47539,2.93166640421974,6841,19234,5222.183832762716,4270.416056427884,0.3556722470624935
philippines,Asia,1960,1133,4.29132,29.54989,19.25857,3.522239468659957,7945,27088,4177.763657540698,4904.894559884082,0.29330330773774366
philippines,Asia,1970,1403,4.79504,32.09642,21.30137,3.8693750182194964,11761,36684,5863.495713251708,5771.066381537471,0.32060298767855194
philippines,Asia,1976,1689,5.78028,31.95843,20.17815,4.177099056578218,15841,44143,5890.908210182444,6034.240904929376,0.35885644383027887
philippines,Asia,1980,1879,6.75209,33.18655,20.43446,4.632839671163129,17487,48323,9794.612380521587,7867.718990037174,0.3618773668853341
philippines,Asia,1990,1763,8.70248,34.25885,19.55637,5.409155603539952,22402.97,61480,11674.06057556668,9919.951557323555,0.3643944372153546
philippines,Asia,2000,2900.716,9.67749,36.44762,20.77013,5.931113681417037,31900,81160,10543.150330012004,11563.041475842843,0.39305076392311483
taiwan,NICs,1905,663.2409,0.02917,27.49734,21.46816,2.1042642897797528,1363,3040,559.3718320544625,559.3718320544625,0.44835526315789476
taiwan,NICs,1915,748.9406,0.13596,27.476,21.34004,2.1292563770301456,1446,3480,1453.353546261349,1163.3254706494972,0.41551724137931034
taiwan,NICs,1920,857.9282,0.33234,27.78585,21.45351,2.1908850618110853,1506,3655,1363.6195824191752,1353.1861688753604,0.4120383036935705
taiwan,NICs,1930,1035.848,0.72269,28.2815,21.55881,2.313251244188781,1808,4593,2838.2834757246364,2477.520248628971,0.39364249945569346
taiwan,NICs,1940,1271.522,1.18137,29.39755,22.21618,2.4905752303467596,2414,5872,3979.481437117074,3651.7036557364845,0.41110354223433243
taiwan,NICs,1956,1129,2.0535,30.87586,22.82235,2.8299923260263404,3076,9368,4055.065929743959,4056.790761949271,0.32835183603757473
taiwan,NICs,1964,1542,3.44817,32.45002,23.00185,3.4222081478718382,4054,14990,4234.641719935408,4873.467035578226,0.2704469646430954
taiwan,NICs,1980,4459,6.6865,33.98859,21.30209,4.683960440342109,7098,17642,14501.474442859855,14037.712349082913,0.4023353361296905
taiwan,NICs,1990,8063,7.72384,35.75101,22.02717,5.274136662021995,8250,20353,27041.532291576023,26613.30675907912,0.405345649290031
taiwan,NICs,2000,11066.71,8.69104,38.03564,23.3446,5.818654212274329,9784,22191,45419.46656808598,41578.52664965381,0.4408994637465639
thailand,Asia,1937,719.4026,0.77826,28.32175,21.54349,2.329852125236847,6907,14484,1990.8688586200522,1990.8688586200522,0.47687103010218174
thailand,Asia,1947,726.3239,1.62243,29.49245,21.87002,2.6252171068632584,8992,17443,1857.953764006669,1858.0125400447578,0.5155076534999713
thailand,Asia,1960,943,2.47315,29.91439,21.44124,2.9181066545555616,13771,26258,2041.9529308052918,2108.263039081373,0.5244496915225836
thailand,Asia,1970,1526,3.57484,29.91225,20.33742,3.30753434192772,16672,34397,4208.737694097099,4089.2165549629913,0.4846934325667936
thailand,Asia,1980,2178,4.49118,31.27937,20.78819,3.714039134882254,23868,46700,7112.19840653563,6719.693900007147,0.5110920770877945
thailand,Asia,1990,3580,5.51694,32.53666,21.01972,4.138804590971999,30926,56303,11655.141779514419,11319.581342022608,0.5492780136049589
thailand,Asia,2000,4351.074,6.31785,37.28876,24.97091,4.805110312427309,36800,61231,24801.413044046934,20319.421956005033,0.6010027600398491
turkey,Southern Europe,1935,1337.247,0.6473,28.5532,21.9059,2.305212124046004,7942,16158,4766.094066993647,4766.094066993647,0.49152122787473695
turkey,Southern Europe,1945,1116.039,0.99377,28.91102,21.91725,2.415272941565213,7651,18790,4815.653047397473,4812.043874765292,0.40718467269824377
turkey,Southern Europe,1950,1065,1.29024,29.22333,21.93309,2.5139049470345034,12621,20947,2535.1279774298864,2904.595225549663,0.602520647348069
turkey,Southern Europe,1960,1622,1.73517,30.27492,22.53975,2.698246722374796,12991,27755,3263.8665150956017,3847.540606817509,0.4680598090434156
turkey,Southern Europe,1970,2202,2.6564,32.0563,23.3999,3.0986421518437477,15120,35605,6317.485028276175,6160.143503800564,0.4246594579413004
turkey,Southern Europe,1980,2874,4.52056,31.58589,21.06532,3.7459939913387936,18840,44193,10054.804185349532,9448.184154185936,0.42631185934424004
turkey,Southern Europe,1990,3741,5.313,33.48886,22.17586,4.14573460639421,24683.12,56098,11726.855058552756,11779.690682084758,0.44
turkey,Southern Europe,2000,4832.235,6.70812,35.69872,22.99059,4.843114473304524,31300,65667,20515.32190093345,18444.54185532654,0.47664732666331644
(south) korea,NICs,1910,623.4962,0.02684,27.08656,21.05972,2.0867232235201763,3973.814,14447,656.2929718277122,656.2929718277122,0.2750615352668374
(south) korea,NICs,1920,810.2673,0.05749,27.24708,21.18959,2.10073944622364,4646.187,16891,941.7009829343057,913.4118683067823,0.2750687940323249
(south) korea,NICs,1930,814.4332,0.19893,27.67189,21.47297,2.152879395801125,5621.856,20438,1393.7861438271777,1204.4939348663079,0.2750687934240141
(south) korea,NICs,1940,1123.404,0.62858,28.0841,21.45553,2.2796914389179808,6477.32,23548,3240.50175417543,2759.626964704369,0.2750687956514353
(south) korea,NICs,1950,800.6688,1.41915,29.56387,22.14471,2.567821823375966,5574.28,20167,16824.940067518168,5052.4810077242055,0.27640600981801955
(south) korea,NICs,1960,904,3.04448,31.44139,22.39691,3.207436435974041,7202,24989,3230.453280108406,4004.7029453329023,0.2882068109968386
(south) korea,NICs,1975,2323,4.77397,33.21344,22.43947,3.945015960327316,10152,34679,8919.407556024507,9032.49345163082,0.2927420052481329
(south) korea,NICs,1980,3093,6.67079,34.38971,21.71892,4.714481774138442,13336,38124,16407.917145239615,13395.587786539345,0.3498058965481062
(south) korea,NICs,1990,6673,8.84654,37.40263,22.55609,5.800516701210395,18026.33,42869,25143.946604909164,24932.779982630353,0.42049802887867693
